,endTime,artistName,trackName,msPlayed
402,2021-01-22 04:00,Cage The Elephant,Ain't No Rest for the Wicked,175493
403,2021-01-22 04:05,The Heavy,Short Change Hero,322266
404,2021-01-22 04:09,Des Rocs,Let Me Live / Let Me Die,207141
405,2021-01-22 04:12,GRiZ,Can't Hold Me Down,216837
406,2021-01-22 04:17,NERO,Doomsday,251613
407,2021-01-22 04:20,Black Rebel Motorcycle Club,Beat the Devil's Tattoo,225760
408,2021-01-22 04:21,Sweet,Ballroom Blitz,61673
409,2021-01-22 04:25,Gorillaz,Feel Good Inc.,222640
410,2021-01-22 04:25,Led Zeppelin,Immigrant Song - Remaster,3238
411,2021-01-22 04:27,Two Fingers,Fools Rhythm,1120
412,2021-01-22 04:27,Rage Against The Machine,Bulls On Parade,110165
413,2021-01-22 04:30,The Turtles,Happy Together,176293
414,2021-01-22 04:33,Queen,Seven Seas Of Rhye - Remastered 2011,168973
415,2021-01-22 04:37,The White Stripes,Seven Nation Army,231733
416,2021-01-22 04:41,Nico Vega,Beast,240986
417,2021-01-22 04:43,The Black Keys,Howlin' for You,158637
418,2021-01-22 04:44,girl in red,i wanna be your girlfriend,4544
419,2021-01-22 04:44,girl in red,we fell in love in october,2869
420,2021-01-22 04:44,AC/DC,Thunderstruck,47221
421,2021-01-22 04:44,Phillip Larue,Summer,6282
422,2021-01-22 04:45,girl in red,i wanna be your girlfriend,45536
423,2021-01-22 04:49,Phoebe Bridgers,Motion Sickness,11263
424,2021-01-22 04:49,LiSA,紅蓮華,238586
425,2021-01-22 04:53,Taking Back Sunday,Cute Without The 'E' (Cut From The Team) - Remastered,212937
426,2021-01-22 04:56,Paramore,Misery Business,211520
427,2021-01-22 05:00,All Time Low,Weightless,198000
428,2021-01-22 05:04,Relient K,Be My Escape,240453
429,2021-01-22 05:06,My Chemical Romance,Teenagers,161920
430,2021-01-22 05:07,The All-American Rejects,"Swing, Swing",10610
431,2021-01-22 05:07,Fall Out Boy,"Sugar, We're Goin Down",1941
432,2021-01-22 05:10,Paramore,Ignorance,218626
433,2021-01-22 05:13,Panic! At The Disco,I Write Sins Not Tragedies,186634
434,2021-01-22 05:17,Jimmy Eat World,Sweetness,220026
435,2021-01-22 05:20,Lustra,Scotty Doesn't Know,175200
436,2021-01-22 05:23,Yellowcard,Ocean Avenue,198266
437,2021-01-22 05:26,blink-182,First Date,171533
438,2021-01-22 05:31,My Chemical Romance,Welcome to the Black Parade,311106
439,2021-01-22 05:35,The Red Jumpsuit Apparatus,Face Down,192000
440,2021-01-22 05:38,Fall Out Boy,"Dance, Dance",180266
441,2021-01-22 05:41,Sugarcult,Memory,226080
442,2021-01-22 05:44,Jimmy Eat World,The Middle,165853
443,2021-01-22 05:48,Good Charlotte,Little Things,203026
444,2021-01-22 05:51,Paramore,crushcrushcrush,189373
445,2021-01-22 05:54,AFI,Miss Murder,206586
446,2021-01-22 05:57,The All-American Rejects,Dirty Little Secret,193653
447,2021-01-22 06:01,New Found Glory,My Friends Over You,220200
448,2021-01-22 06:04,blink-182,The Rock Show,171093
449,2021-01-22 06:07,Bowling For Soup,1985,193000
450,2021-01-22 06:11,Fall Out Boy,"This Ain't A Scene, It's An Arms Race",212040
451,2021-01-22 06:14,Simple Plan,I'm Just a Kid,198333
452,2021-01-22 06:17,Lit,My Own Worst Enemy,169026
453,2021-01-22 06:18,Story Of The Year,Until the Day I Die,55177
454,2021-01-22 06:20,dj poolboi,don't be so hard on yourself,134507
455,2021-01-22 06:25,The Midnight,America Online,268283
456,2021-01-22 06:29,G Jones,Everything All at Once,252162
457,2021-01-22 06:31,Lane 8,Groundhog Day,158314
458,2021-01-22 06:34,Nora Van Elken,Ikebana,131153
459,2021-01-22 06:37,Forester,All My Days,202310
460,2021-01-22 06:40,Attom,Oasis,168159
461,2021-01-22 06:44,RÜFÜS DU SOL,Another Life,253153
462,2021-01-22 06:46,Tourist,Emily,159515
463,2021-01-22 15:33,Sleeping With Sirens,If You Can't Hang,250240
464,2021-01-22 15:33,Story Of The Year,Until the Day I Die,25825
465,2021-01-22 15:36,Architects,Doomsday - Piano Reprise,172330
466,2021-01-22 15:40,Architects,Doomsday,248880
467,2021-01-22 15:44,Pierce The Veil,Bulls In The Bronx,202993
468,2021-01-22 15:47,letlive.,A Weak Ago,85
469,2021-01-22 15:47,Sleeping With Sirens,Scene One - James Dean & Audrey Hepburn,341
470,2021-01-22 15:47,Northlane,Bloodline,203200
471,2021-01-22 15:51,Sleeping With Sirens,Scene One - James Dean & Audrey Hepburn,256053
472,2021-01-22 15:55,letlive.,A Weak Ago,191137
473,2021-01-22 15:55,Marmozets,"Move, Shake, Hide - Was Brauer Mix",8811
474,2021-01-22 15:59,Polaris,Masochist,247924
475,2021-01-22 16:03,Bring Me The Horizon,Can You Feel My Heart,227296
476,2021-01-22 16:03,Pierce The Veil,Circles,44184
477,2021-01-22 16:07,Mat Kerekes,Dogwood,37003
478,2021-01-22 16:07,Real Friends,From The Outside,185493
479,2021-01-22 16:10,Panic! At The Disco,Into the Unknown - Panic! At The Disco Version,189132
480,2021-01-22 16:11,Sleep On It,See You Around,12501
481,2021-01-22 16:11,KennyHoopla,how will i rest in peace if i'm buried by a highway?//,6378
482,2021-01-22 16:14,With Confidence,Voldemort,682
483,2021-01-22 16:14,Trash Boat,Old Soul,10820
484,2021-01-22 16:14,Real Friends,Get By,212893
485,2021-01-22 16:14,La Dispute,Such Small Hands,2880
486,2021-01-22 16:17,The Wonder Years,"There, There",146616
487,2021-01-22 16:22,CRi,Friends In Secret,130612
488,2021-01-22 17:49,La Dispute,FULTON STREET I,38739
489,2021-01-24 22:27,Not Another D&D Podcast,Eldermourne - Ep. 10: The Would Be King (w/ Lou Wilson),5969365
490,2021-01-25 17:49,Goth Babe,Moments / Tides,204126
491,2021-01-25 17:53,Local Natives,When Am I Gonna Lose You,264213
492,2021-01-25 17:57,Mumford & Sons,Awake My Soul,0
493,2021-01-25 17:57,Phillip Larue,Summer,232444
494,2021-01-25 18:01,Goth Babe,Sometimes,262736
495,2021-01-25 18:05,Young the Giant,Superposition,12069
496,2021-01-25 18:05,The Unrighteous Brothers,Unchained Melody,235617
497,2021-01-25 18:09,alt-J,Breezeblocks,227080
498,2021-01-25 18:09,Peter Bjorn and John,Up Against The Wall,11203
499,2021-01-25 18:09,Jack Stauber,Dog Nightmare,5120
500,2021-01-25 18:09,KALEO,Broken Bones,1898
501,2021-01-25 18:10,Joji,TEST DRIVE,12991
502,2021-01-25 18:10,Not Another D&D Podcast,Eldermourne - Ep. 11: Killshot (w/ Lou Wilson),4638187
503,2021-01-25 18:10,Architects,Animals,18474
504,2021-01-25 18:10,Kasbo,The Making of a Paracosm,17066
505,2021-01-25 18:13,Of Mice & Men,My Understandings,153906
506,2021-01-25 18:16,Northlane,Bloodline,205666
507,2021-01-25 18:20,Sleeping With Sirens,If You Can't Hang,250240
508,2021-01-25 18:23,letlive.,Banshee (Ghost Fame),136377
509,2021-01-25 18:27,Bring Me The Horizon,Can You Feel My Heart,227296
510,2021-01-25 18:27,Architects,Doomsday - Piano Reprise,42304
511,2021-01-25 18:27,Of Mice & Men,The Calm,6335
512,2021-01-25 18:27,Of Mice & Men,When You Can't Sleep At Night,5696
513,2021-01-25 18:32,Northlane,Bloodline,10367
514,2021-01-25 18:32,Architects,Doomsday,248880
515,2021-01-25 18:36,Bring Me The Horizon,Shadow Moses,242977
516,2021-01-25 18:40,Pierce The Veil,Bulletproof Love,17857
517,2021-01-25 18:40,Sleeping With Sirens,Scene Five - With Ears To See and Eyes To Hear,227573
518,2021-01-25 23:51,Not Another D&D Podcast,Eldermourne - Ep. 11: Killshot (w/ Lou Wilson),1970743
519,2021-01-26 04:01,Adventuring Academy,No Introduction Needed (with Emily Axford),27104
520,2021-01-26 04:05,Adventuring Academy,You've Been Called (with Dael Kingsmill),245141
521,2021-01-27 00:25,Adventuring Academy,Sincerity Is the Key (with Travis McElroy),4639678
522,2021-01-27 00:29,Olivia Rodrigo,drivers license,242013
523,2021-01-27 00:29,Olivia Rodrigo,"All I Want - From ""High School Musical: The Musical: The Series""",22176
524,2021-01-27 00:37,Olivia Rodrigo,drivers license,480243
525,2021-01-27 00:40,Olivia Rodrigo,drivers license,6069
526,2021-01-27 00:40,Olivia Rodrigo,drivers license,757
527,2021-01-27 00:44,Olivia Rodrigo,drivers license,236186
528,2021-01-27 00:44,James Arthur,Train Wreck,10111
529,2021-01-27 00:49,André De Shields,Road to Hell,317879
530,2021-01-27 00:53,Eva Noblezada,Any Way the Wind Blows,225805
531,2021-01-27 00:55,Reeve Carney,Come Home with Me,107649
532,2021-01-27 00:59,Reeve Carney,Wedding Song,213198
533,2021-01-27 01:02,Reeve Carney,Epic I,192891
534,2021-01-27 01:07,Amber Gray,Livin' it Up on Top,329696
535,2021-01-27 01:08,André De Shields,"All I've Ever Known (""In spite of herself..."") [Intro]",40925
536,2021-01-27 01:12,Eva Noblezada,All I've Ever Known,243331
537,2021-01-27 01:17,Hadestown Original Broadway Company,Way Down Hadestown,300246
538,2021-01-27 01:19,André De Shields,A Gathering Storm,93201
539,2021-01-27 01:21,Reeve Carney,Epic II,146366
540,2021-01-27 01:29,Patrick Page,"Hey, Little Songbird",5108
541,2021-01-27 01:29,Eva Noblezada,"Gone, I'm Gone",810
542,2021-01-27 01:29,Jewelle Blackman,When the Chips are Down,1002
543,2021-01-27 01:29,Hadestown Original Broadway Company,Chant,439908
544,2021-01-27 01:29,André De Shields,"When the Chips are Down (""Songbird vs. rattlesnake..."") [Intro]",831
545,2021-01-27 01:30,André De Shields,"Wait for Me (""Hey, the big artiste..."") [Intro]",91425
546,2021-01-27 01:34,André De Shields,Wait for Me,214961
547,2021-01-27 01:34,André De Shields,"Why We Build the Wall (""Behind closed doors..."") [Outro]",9322
548,2021-01-27 01:34,Patrick Page,Why We Build the Wall,1411
549,2021-01-27 01:38,André De Shields,Way Down Hadestown (Reprise),230324
550,2021-01-27 01:41,Eva Noblezada,Flowers,211038
551,2021-01-27 01:42,Hadestown Original Broadway Band,Papers - Instrumental,1408
552,2021-01-27 01:42,Jewelle Blackman,Nothing Changes,106
553,2021-01-27 01:42,Patrick Page,"Papers (""You're not from around here, son..."") [Intro]",618
554,2021-01-27 01:42,Reeve Carney,Come Home with Me (Reprise),7725
555,2021-01-27 01:42,Reeve Carney,If it's True,789
556,2021-01-27 01:42,Hadestown Original Broadway Company,Chant (Reprise),3903
557,2021-01-27 01:42,Amber Gray,How Long?,511
558,2021-01-27 01:48,Reeve Carney,Epic III,351439
559,2021-01-27 01:49,Hadestown Original Broadway Band,"Epic III (""They danced..."") - Instrumental",99564
560,2021-01-27 01:50,Jewelle Blackman,Word to the Wise,1365
561,2021-01-27 01:50,Eva Noblezada,Promises,49390
562,2021-01-27 01:50,Patrick Page,"His Kiss, the Riot",682
563,2021-01-27 01:52,André De Shields,"Wait for Me (""If you wanna walk out of hell..."") - Intro; Reprise",96526
564,2021-01-27 01:54,André De Shields,Wait for Me (Reprise),122695
565,2021-01-27 01:55,André De Shields,Wait for Me (Reprise),69253
566,2021-01-27 02:37,Reeve Carney,Doubt Comes In,15578
567,2021-01-27 02:40,Amanda Seyfried,Gimme! Gimme! Gimme! (A Man After Midnight) - From 'Mamma Mia!' Original Motion Picture Soundtrack,0
568,2021-01-27 02:40,Original Broadway Cast of Hamilton,Yorktown (The World Turned Upside Down),1002
569,2021-01-27 02:40,Phillipa Soo,Helpless,448
570,2021-01-27 02:40,Thayne Jasperson,Farmer Refuted,0
571,2021-01-27 02:40,Ben Platt,You Will Be Found,640
572,2021-01-27 02:40,Meryl Streep,The Day Before You Came,10
573,2021-01-27 02:40,Leslie Odom Jr.,Wait for It,193749
574,2021-01-27 02:40,Lin-Manuel Miranda,My Shot,0
575,2021-01-27 02:40,Lily James,Mamma Mia,554
576,2021-01-27 02:40,Meryl Streep,Slipping Through My Fingers - From 'Mamma Mia!' Original Motion Picture Soundtrack,3446
577,2021-01-27 02:41,Daveed Diggs,What'd I Miss,0
578,2021-01-27 02:44,Taking Back Sunday,Cute Without The 'E' (Cut From The Team) - Remastered,212937
579,2021-01-27 02:48,Motion City Soundtrack,Everything Is Alright,207633
580,2021-01-27 02:49,Saosin,You're Not Alone,543
581,2021-01-27 02:49,Coheed and Cambria,Welcome Home,0
582,2021-01-27 02:49,Chiodos,"Baby, You Wouldn't Last A Minute On The Creek",1077
583,2021-01-27 02:49,Valencia,The Space Between,383
584,2021-01-27 02:49,Emanuel,Make Tonight,565
585,2021-01-27 02:49,Thirty Seconds To Mars,The Kill,2677
586,2021-01-27 02:49,Panic! At The Disco,I Write Sins Not Tragedies,3701
587,2021-01-27 02:49,AFI,Miss Murder,671
588,2021-01-27 02:49,Dead Poetic,New Medicines,0
589,2021-01-27 02:49,A Static Lullaby,Stand Up,1183
590,2021-01-27 02:49,The Used,The Taste of Ink,77596
591,2021-01-27 02:49,Good Charlotte,Little Things,2922
592,2021-01-27 02:53,Circa Survive,The Difference Between Medicine And Poison Is In The Dose,42
593,2021-01-27 02:53,Silverstein,My Heroine,1130
594,2021-01-27 02:53,Fall Out Boy,"This Ain't A Scene, It's An Arms Race",4640
595,2021-01-27 02:53,Straylight Run,Existentialism On Prom Night,277
596,2021-01-27 02:53,The Offspring,The Kids Aren't Alright,8362
597,2021-01-27 02:53,The Postal Service,Such Great Heights - Remastered,14581
598,2021-01-27 02:53,Paramore,Misery Business,211520
599,2021-01-27 02:53,The Blackout,Save Our Selves (The Warning),3820
600,2021-01-27 02:53,AFI,Miss Murder,725
601,2021-01-27 02:57,blink-182,Stay Together For The Kids,239546
602,2021-01-27 02:58,blink-182,I Really Wish I Hated You,8892
603,2021-01-27 02:58,blink-182,Adam's Song,565
604,2021-01-27 03:00,blink-182,Feeling This,172645
605,2021-01-27 03:01,blink-182,Anthem Part Two,1002
606,2021-01-27 03:01,blink-182,Darkside,13371
607,2021-01-27 03:01,blink-182,She's Out Of Her Mind,4618
608,2021-01-27 03:04,blink-182,Down,183786
609,2021-01-27 03:05,blink-182,Aliens Exist,47308
610,2021-01-27 03:09,blink-182,Bored To Death,235613
611,2021-01-27 17:18,blink-182,Dumpweed,56148
612,2021-01-27 17:20,Not Another D&D Podcast,Holiday Special: 'Twas the Night Before Crickmas,1471
613,2021-01-27 18:09,Not Another D&D Podcast,Frostwind's Mandatory Celebration of Maximum Luminosity: A Somber Festival (Holiday Special w/ Amir Blumenfeld),2743701
614,2021-01-27 19:18,Not Another D&D Podcast,Frostwind's Mandatory Celebration of Maximum Luminosity: A Somber Festival (Holiday Special w/ Amir Blumenfeld),4129748
615,2021-01-27 19:20,Not Another D&D Podcast,Campaign Quiz Show: The Scoop Zone Trivia Challenge,77687
616,2021-01-27 19:21,Not Another D&D Podcast,"Baggin' it with Balnor: Loud Libraries, Questionable Drug PSAs, and Staying Fit w/ Pendergreens",8472
617,2021-01-27 19:21,Not Another D&D Podcast,"ANNOUNCEMENT: Dark Week, Baggin' It With Balnor & Emily's Summer Mini-Campaign! ",80157
618,2021-01-27 19:23,Not Another D&D Podcast,The Mavrus Chronicles - Ep 1: Hot Boy Summer (w/ Zac Oyama),92928
619,2021-01-27 21:08,Not Another D&D Podcast,The Mavrus Chronicles - Ep 1: Hot Boy Summer (w/ Zac Oyama),6074965
620,2021-01-27 21:08,Not Another D&D Podcast,Welcome to Not Another D&D Podcast! (Meet the Party),12800
621,2021-01-27 22:40,Not Another D&D Podcast,The Mavrus Chronicles - Ep 2: Microbrews Clues (w/ Zac Oyama),5538283
622,2021-01-27 22:57,Not Another D&D Podcast,The Mavrus Chronicles - Ep 3: Magic Storms & Cottagecore (w/ Zac Oyama),980011
623,2021-01-28 00:32,Not Another D&D Podcast,The Mavrus Chronicles - Ep 4: Down the Chute (w/ Zac Oyama),5580458
624,2021-01-28 18:13,Panic! At The Disco,New Perspective,23104
625,2021-01-28 18:13,Panic! At The Disco,New Perspective,17962
626,2021-01-28 18:13,blink-182,Bored To Death,5440
627,2021-01-28 18:14,Architects,"Death Is Not Defeat - Recorded at Abbey Road Studios, London",47573
628,2021-01-28 18:16,You Me At Six,Underdog,109482
629,2021-01-28 18:19,Real Friends,From The Outside - Acoustic,203210
630,2021-01-28 18:23,Real Friends,Me First - Acoustic,211744
631,2021-01-28 18:26,Real Friends,Composure - Acoustic,210000
632,2021-01-28 18:29,Real Friends,Get By - Acoustic,182149
633,2021-01-28 18:30,Mayday Parade,Jamie All Over,57514
634,2021-01-28 18:31,Neck Deep,December (again) [feat. Mark Hoppus],30762
635,2021-01-28 18:34,Neck Deep,December,218954
636,2021-01-28 18:35,If I Were You,472: Valentines Day Gift,959335
637,2021-01-28 18:37,Neck Deep,In Bloom,159233
638,2021-01-29 21:52,Neck Deep,In Bloom,2240
639,2021-01-29 21:53,Olivia Rodrigo,drivers license,3648
640,2021-01-29 21:57,Olivia Rodrigo,drivers license,242013
641,2021-01-29 22:13,Olivia Rodrigo,drivers license,471109
642,2021-01-30 01:06,Olivia Rodrigo,drivers license,311054
643,2021-01-30 01:11,Olivia Rodrigo,drivers license,242013
644,2021-01-30 01:11,Olivia Rodrigo,drivers license,10691
645,2021-01-30 01:11,KALEO,Hot Blood,2720
646,2021-01-30 01:15,Goth Babe,Sunnnn,260842
647,2021-01-30 01:19,Blood Cultures,Phospholipid,213000
648,2021-01-30 01:22,Jelani Aryeh,Stella Brown,187415
649,2021-01-30 01:27,Ben Howard,Oats In The Water,299381
650,2021-01-30 01:30,Oliver Hazard,Dandelion,186503
651,2021-01-30 01:34,Grouplove,Itchin' on a Photograph,259506
652,2021-01-30 01:39,KALEO,Save Yourself,273880
653,2021-01-30 21:35,The Kills,Baby Says,97675
654,2021-01-30 22:52,Not Another D&D Podcast,Eldermourne - Ep. 11: Killshot (w/ Lou Wilson),93775
655,2021-01-31 19:28,Two Feet,I Feel Like I'm Drowning,185520
656,2021-01-31 19:32,Goth Babe,Car Camping,267130
657,2021-01-31 19:34,Not Another D&D Podcast,The Rotating Heroes Podcast - Arc 1 Ep. 3: Ups and Downs (w/ DM Zac Oyama),5594831
658,2021-01-31 19:38,KALEO,Vor í Vaglaskógi,277266
659,2021-01-31 19:39,Capre,Give,789
660,2021-01-31 19:39,Tourist,Emily,24166
661,2021-01-31 19:39,Summer Salt,Candy Wrappers,2154
662,2021-01-31 19:39,James Blake,I Need A Forest Fire,10815
663,2021-01-31 19:39,Twin Bandit,Stolen Dance,6698
664,2021-01-31 19:43,alt-J,Breezeblocks,227080
665,2021-01-31 19:47,Gorillaz,Feel Good Inc.,222640
666,2021-01-31 19:47,Nico Vega,Beast,6005
667,2021-01-31 19:47,GHØSTKID,SUPERNØVA (feat. Marcus Bischoff of Heaven Shall Burn),5610
668,2021-01-31 19:47,Polaris,Masochist,5674
669,2021-01-31 19:47,Polaris,The Remedy,7146
670,2021-01-31 19:47,Young Guns,Bulletproof,16213
671,2021-01-31 19:48,letlive.,Banshee (Ghost Fame),52885
672,2021-01-31 19:49,Counterparts,The Disconnect,46720
673,2021-01-31 19:52,My Chemical Romance,I'm Not Okay (I Promise),186480
674,2021-01-31 19:56,My Chemical Romance,I Don't Love You,238680
675,2021-01-31 19:59,My Chemical Romance,Helena,204733
676,2021-01-31 20:04,My Chemical Romance,Famous Last Words,299226
677,2021-01-31 20:07,My Chemical Romance,Teenagers,161920
678,2021-01-31 20:10,My Chemical Romance,The Ghost of You,194253
679,2021-01-31 20:14,My Chemical Romance,Na Na Na (Na Na Na Na Na Na Na Na Na),205960
680,2021-01-31 20:18,My Chemical Romance,SING,270386
681,2021-01-31 20:23,My Chemical Romance,Mama,279026
682,2021-01-31 21:06,My Chemical Romance,Bulletproof Heart,1468
683,2021-02-02 03:41,Olivia Rodrigo,drivers license,478336
684,2021-02-02 03:45,Ben Platt,Waving Through A Window,236360
685,2021-02-02 03:45,Olivia Rodrigo,All I Want - Love That Lasts Mix,2393
686,2021-02-02 03:46,Ben Platt,Waving Through A Window,5749
687,2021-02-02 03:50,Olivia Rodrigo,drivers license,242013
688,2021-02-02 03:53,Sub Urban,Cradles,209829
689,2021-02-02 03:56,Sub Urban,Freak (feat. REI AMI),194000
690,2021-02-02 03:59,DNMO,Broken,174133
691,2021-02-02 03:59,Sub Urban,Isolate,5746
692,2021-02-02 05:28,Sub Urban,Cirque,175253
693,2021-02-02 05:31,Billie Eilish,bad guy,194087
694,2021-02-02 05:35,Billie Eilish,xanny,243725
695,2021-02-02 05:38,Billie Eilish,you should see me in a crown,180952
696,2021-02-02 05:41,Billie Eilish,all the good girls go to hell,168839
697,2021-02-02 05:44,Billie Eilish,wish you were gay,221543
698,2021-02-02 05:48,Billie Eilish,when the party's over,196077
699,2021-02-02 05:51,Billie Eilish,8,173201
700,2021-02-02 05:54,Billie Eilish,my strange addiction,179889
701,2021-02-02 05:57,Billie Eilish,bury a friend,193143
702,2021-02-02 05:59,Billie Eilish,ilomilo,156370
703,2021-02-02 06:03,Billie Eilish,listen before i go,242652
704,2021-02-02 06:06,Billie Eilish,i love you,7337
705,2021-02-02 06:06,Billie Eilish,i love you,123724
706,2021-02-02 06:10,Olivia Rodrigo,drivers license,242013
707,2021-02-02 06:12,Ben Platt,Waving Through A Window,106579
708,2021-02-02 06:15,Billie Eilish,bad guy,194087
709,2021-02-02 06:20,Billie Eilish,xanny,243725
710,2021-02-02 06:23,Billie Eilish,you should see me in a crown,180952
711,2021-02-02 06:24,Billie Eilish,all the good girls go to hell,84125
712,2021-02-02 06:28,Billie Eilish,wish you were gay,221543
713,2021-02-02 06:28,Sub Urban,Cradles,1996
714,2021-02-02 06:28,Billie Eilish,8,7639
715,2021-02-02 06:28,Billie Eilish,when the party's over,39355
716,2021-02-02 06:32,Sub Urban,Freak (feat. REI AMI),120568
717,2021-02-03 02:02,Billie Eilish,you should see me in a crown,180952
718,2021-02-03 02:05,Billie Eilish,all the good girls go to hell,168839
719,2021-02-03 02:08,Billie Eilish,wish you were gay,221543
720,2021-02-03 02:12,Billie Eilish,when the party's over,196077
